201501 157972 117.148928016500,31.991243607232 117.148452363730,31.995180537740 96748 74677 22071
201501 383004 119.475832494260,30.898127123776 119.330802417130,30.914616999808 96637 79546 17091
201501 305459 118.217667593590,30.087630516954 118.273502295390,29.865296635613 96551 68688 27863
201501 334579 118.535639178010,31.621090434911 118.538873167680,31.621095431576 96502 52247 44255
201501 39595 115.895984157290,33.184591145487 115.959843438360,33.179652788919 96352 47553 48799
201501 266405 117.920483068170,31.647761459343 117.920483068170,31.647921459873 96170 84103 12067
201501 286777 118.071929472060,30.986660985769 118.073495398230,30.988490384047 96081 64468 31613
201501 33408 115.968324789830,33.177736005700 115.900253893210,33.183753186462 95997 51408 44589
201501 260605 117.878225609180,31.618770185303 117.889406189050,31.618772414640 95535 68603 26932
201501 333331 118.546250215940,29.890295416324 118.527312857830,29.875693409887 95495 74204 21291
201501 146842 117.098529484160,30.475689756423 117.083707353420,30.475913543027 95460 75446 20014
201501 194441 117.525523377820,30.617463088144 117.377803504500,30.514956581390 95181 64004 31177
201501 211626 117.507666232070,31.944791137208 117.507875716920,31.947758132860 95179 55446 39733
201501 329669 118.489152137360,31.621743304475 118.492481886390,31.624927947114 95043 80089 14954
201501 296001 118.179772379870,29.507310452585 118.178457350430,29.504586198978 94988 77534 17454
201501 243975 117.664044243390,30.685945738602 117.776911390040,30.815475855294 94973 62875 32098
201501 136030 117.005343402760,31.959275676183 117.005433412980,31.959285785839 94914 84810 10104
201501 155988 117.187973584130,31.857231616302 117.135629052570,31.857275473889 94895 64265 30630
201501 151099 117.135629052570,31.857275473889 117.109276721450,31.856784221709 94847 64257 30590
201501 329863 118.492481886390,31.624927947114 118.492582137290,31.625086680555 94758 79908 14850
201501 184037 117.305909958600,32.834585981982 117.306630309790,32.834305895835 94564 77751 16813
201501 211140 117.505005900310,31.878336411887 117.503862267560,31.877233779653 94376 66266 28110
201501 377692 119.330802417130,30.914616999808 119.210603929720,30.941884989752 94091 77545 16546
201501 376079 119.133929242580,30.962742351968 119.179765371060,30.951460018335 94011 76774 17237
201501 299189 117.971985977290,31.551735183591 118.218732983930,31.470818520582 93925 67392 26533
201501 320254 118.394026524530,31.205641289246 118.394955013110,31.205948300787 93756 72835 20921
201501 35985 115.932475483030,32.799206009819 115.929472627380,32.796499281239 93618 70209 23409
201501 186346 117.316521192440,31.804114904244 117.318689971430,31.798765920744 93574 77865 15709
201501 148464 117.095349572490,30.480057236287 117.095089962200,30.479042299237 93217 60116 33101
201501 148533 117.095628226860,30.479982384655 117.095349572490,30.480057236287 93213 60114 33099
201501 55454 115.959843438360,33.179652788919 116.202470636270,33.196363338635 93087 45394 47693
201501 336595 118.829006084680,30.042689698071 118.546919273880,29.890670221854 92961 72451 20510
201501 33142 115.900253893210,33.183753186462 115.897944170080,33.184287024631 92896 49002 43894
201501 124857 116.894823169090,30.800803480478 116.891491892940,30.796366226870 92882 65371 27511
201501 62379 116.180128969760,31.854665757459 116.328570092570,31.850450305233 92773 50012 42761
201501 227794 117.502635451730,30.921629770923 117.634680882030,30.879221707247 92706 75270 17436
201501 300577 118.233023032170,29.552799024284 118.229903306970,29.612914581558 92521 79236 13285
201501 241529 117.609093907210,31.830706340026 117.764527080780,31.793039430632 92491 59273 33218
201501 125084 116.894969233570,30.801015807081 116.894823169090,30.800803480478 92441 65042 27399
201501 320683 118.395014930090,31.205968840255 118.396632778310,31.207503187591 92351 84201 8150
201501 130357 116.952797111790,33.617920796288 116.951419470460,33.618093588364 92164 78955 13209
201501 228100 117.634680882030,30.879221707247 117.634761280370,30.879180330689 92089 74876 17213
201501 130586 116.955202324790,33.617897496764 116.952797111790,33.617920796288 92072 78884 13188
201501 305210 118.261880663670,30.238284165027 118.271739207320,30.174343929322 92065 67298 24767
201501 165527 117.203375211760,31.321144829161 117.204795612430,31.517824106065 91965 83166 8799
201501 357173 118.830498888770,30.952556041856 118.828650265870,30.952108141719 91953 78124 13829
201501 34418 115.912278161610,32.972161602468 115.913424399440,32.971775487676 91881 49715 42166
201501 214109 117.524460143410,31.890872473719 117.525112852200,31.891061635504 91825 74064 17761
201501 48138 115.973894373830,31.715972909064 116.063887787610,31.824578783620 91749 27745 64004
201501 165626 117.199273279310,31.325033030823 117.204461712270,31.321940867940 91551 82107 9444
201501 26307 115.818143110270,34.071459920126 115.820281436700,34.110066151837 91375 43573 47802
201501 320417 118.394955013110,31.205948300787 118.395014930090,31.205968763039 91351 70959 20392
201501 304351 118.215755640150,30.082789408342 118.266466603130,30.168149443631 91171 68279 22892
201501 64989 116.338371324330,32.658896468231 116.338743222810,32.660343980177 91011 78418 12593
201501 276224 117.889406189050,31.618772414640 117.971985977290,31.551735183591 90990 64781 26209
201501 125306 116.862173896010,33.890906929859 116.904969529830,33.885174565640 90920 73492 17428
201501 200553 117.390669754660,31.842060611428 117.431122338210,31.835945933587 90908 40395 50513
201501 359940 118.826049312090,30.952651041319 118.882078962340,30.960633365179 90906 80099 10807
201501 301693 118.229903306970,29.612914581558 118.236884667900,29.695875651100 90856 77994 12862
201501 121922 116.861895600960,33.891012040551 116.862173896010,33.890906929859 90707 73319 17388
201501 185857 117.315629534390,31.803361523593 117.313865981010,31.803132592847 90657 65839 24818
201501 144848 117.063402684480,30.607824192852 117.070098024940,30.603475024497 90566 77501 13065
201501 169143 117.143901188690,32.617628933849 117.227784957210,32.680982812813 90563 56032 34531
201501 168065 117.270781811470,31.724541631285 117.215226107200,31.631901122171 90312 51434 38878
201501 171757 117.242079962290,31.799120841469 117.244530988870,31.802228909217 89964 75723 14241
201501 210034 117.500991462810,31.876032244902 117.497178245750,31.878544840384 89926 57915 32011
201501 156929 117.141031551740,32.623428455226 117.142948086550,32.620593250326 89825 53071 36754
201501 63550 116.328570092570,31.850450305233 116.333617761060,31.851072099737 89811 47923 41888
201501 185861 117.315631600490,31.803362444225 117.313865981010,31.803132592847 89635 70693 18942
201501 211148 117.501902614090,31.878389764722 117.505004732510,31.878335951949 89469 66635 22834
201501 166232 117.207688695160,31.277611016756 117.207036255870,31.274489813211 89429 60573 28856
201501 150017 117.106123489450,31.986120358045 117.108582241460,31.986988302646 89125 65678 23447
201501 144401 117.146298855930,32.619239058849 117.065266219260,32.511406452390 89092 50039 39053
201501 200765 117.420379143300,31.830731343045 117.431521635010,31.834394518155 89046 56617 32429
201501 138029 117.017633479770,32.531043656890 117.017048143900,32.537991287724 88768 79163 9605
201501 37278 115.929472627380,32.796499281239 115.943357017000,32.796216645844 88684 66357 22327
201501 356658 118.541019023630,29.886223737283 118.825189184570,30.038965187667 88626 70821 17805
201501 186212 117.421861706710,31.833453793395 117.315627019130,31.803359298733 88590 51427 37163
201501 300948 118.232703145580,29.552015203501 118.233023032170,29.552799024284 88499 75969 12530
201501 166139 117.207401776380,31.518325022915 117.207321467870,31.519423505832 88495 71788 16707
201501 211138 117.505004732510,31.878335951949 117.503861099760,31.877233319709 88413 65913 22500
201501 153560 117.148452363730,31.995180537740 117.120924330360,31.991197364147 88387 68227 20160
201501 329517 118.489253466220,31.621452730814 118.489484061250,31.621088666861 88288 73889 14399
201501 336454 118.546919273880,29.890670221854 118.546250215940,29.890295416324 88260 68512 19748
201501 129239 116.948385533430,33.615683261393 116.944178948390,33.698036138443 88076 45734 42342
201501 146824 117.095089962200,30.479042299237 117.083698819520,30.475909107762 88045 55600 32445
201501 336879 118.551296104070,31.622096373301 118.548826662220,31.622565592220 87860 63416 24444
201501 180712 117.227784957210,32.680982812813 117.291280873710,32.731260755440 87611 53386 34225
201501 165183 117.215226107200,31.631901122171 117.203809632310,31.525206987192 87556 49990 37566
201501 156692 117.141402821410,32.623253676091 117.141031551740,32.623428455226 87459 51000 36459
201501 130364 116.947935572200,33.622664371733 116.952797920260,33.617652174941 87343 66749 20594
201501 166144 117.204795612430,31.517824106065 117.209417663770,31.626941650794 87306 79296 8010
201501 138379 117.017835418850,32.530821587974 117.017633479770,32.531043656890 87256 77978 9278
201501 329847 118.492582137290,31.625086680555 118.490895838190,31.624607865871 86965 73546 13419
201501 195516 117.252617714730,31.857865555736 117.390669754660,31.842060611428 86873 37904 48969
201501 299150 118.217960620850,31.470186836231 118.219084131550,31.471214668554 86529 72609 13920
201501 299213 118.219084131550,31.471214668554 118.219013973890,31.471275495790 86465 72559 13906
201501 151829 117.113189650430,31.982372160147 117.112908929950,31.984507410746 86455 70776 15679
201501 71241 116.202470636270,33.196363338635 116.382784536880,33.189507467040 86257 41756 44501
201501 148237 117.090289148060,30.475314702604 117.095178894440,30.478524166796 86201 49217 36984
201501 148448 117.095178894440,30.478524166796 117.095588252260,30.479882011794 86197 49215 36982
201501 71540 116.382784536880,33.189507467040 116.383550521980,33.189495834680 85987 41554 44433
201501 32059 115.890759342950,33.186127067946 115.891973672340,33.185778082885 85872 41407 44465
201501 157983 117.148359928090,31.986714429350 117.148919033440,31.991224160639 85776 65371 20405
201501 162693 116.741119413280,31.784269923646 117.189562776410,31.857104950566 85725 40709 45016
201501 299188 118.219013973890,31.471275495790 118.218732983930,31.470818520582 85590 71829 13761
201501 256741 117.764527080780,31.793039430632 117.871910521450,31.689084531517 85567 56076 29491
201501 320195 118.393788563400,32.393096717243 118.393440290360,32.394184610168 85391 59575 25816
201501 157156 117.143018334040,32.621741772779 117.144966579030,32.622893701451 85321 51933 33388
201501 9392 115.605007102600,33.231898110013 115.442951800460,33.280516637948 85257 42626 42631
201501 320185 118.393440290360,32.394184610168 118.393508471750,32.391585245922 85091 59336 25755
201501 146473 117.083698819520,30.475909107762 117.083358810880,30.476063719421 84997 52992 32005
201501 174736 117.257201049100,33.010968610114 117.256973598150,33.014131783334 84992 42821 42171
201501 164530 117.497178245750,31.878544840384 117.199243904720,31.859085654404 84971 54723 30248
201501 174140 117.255259002420,32.028980753511 117.255659826340,32.029057053446 84888 65700 19188
201501 142405 116.907924236310,33.882197197036 117.046005650830,34.127258093712 84880 45915 38965
201501 177294 117.264533557660,31.717950909120 117.270345504480,31.728845348564 84695 72147 12548
201501 144290 117.065266219260,32.511406452390 117.064813203800,32.510266550766 84675 47545 37130
201501 174820 117.257176345700,33.010748730804 117.256421679240,33.013876868756 84569 46243 38326
201501 49263 116.064017952080,31.824655408414 116.084324597290,31.826107048790 84370 35093 49277
201501 164913 116.898029131630,30.791476307202 117.203312420210,31.264466026194 84313 57470 26843
201501 23388 115.976344502110,31.719079420535 115.776659271990,31.489969971128 84288 26833 57455
201501 143274 117.015189909120,32.533666813524 117.055868865660,32.510360407658 84052 75745 8307
201501 165124 117.203312420210,31.264466026194 117.204136076530,31.266506782738 84033 57265 26768
201501 214106 117.524459873920,31.890872627011 117.529239847370,31.893447278362 84011 45810 38201
201501 135973 116.997393399000,31.961137518982 117.005343492590,31.959276442066 83772 76540 7232
201501 175639 117.209417663770,31.626941650794 117.264106143900,31.717867360636 83753 76457 7296
201501 299067 118.271739207320,30.174343929322 118.217667593590,30.087630516954 83448 59411 24037
201501 227127 117.431122338210,31.835945933587 117.626381257760,31.718423018060 83447 37203 46244
201501 199897 117.505105073230,31.878363854872 117.423546568530,31.833560091330 83403 58198 25205
201501 336169 118.541799757200,31.641624360730 118.545251136800,31.646003894389 83012 73892 9120
201501 189446 117.089005738980,30.475514290555 117.345043290690,30.499410656346 82952 64035 18917
201501 147312 117.089005738980,30.475514290555 117.090289148060,30.475314702604 82913 46360 36553
201501 244936 117.782032989070,30.825352057704 117.783383591400,30.823716897647 82903 61882 21021
201501 37595 116.072690373140,31.836254234867 115.944961390640,31.870775401826 82845 47583 35262
201501 243989 117.776911390040,30.815475855294 117.778504984010,30.817092471170 82778 52859 29919
201501 323024 118.481372811640,31.354816064940 118.415736412780,31.372418754701 82756 70459 12297
201501 336475 118.547001125760,31.616928734352 118.546739359540,31.618044340991 82679 66178 16501
201501 142538 117.046044547450,34.127437393673 117.047176861550,34.131908562318 82586 40473 42113
201501 126031 117.068780839570,30.605330918619 116.899696476480,30.790838951900 82502 71921 10581
201501 138799 117.136742845790,29.816473825798 117.019721860420,30.033265049800 82379 43778 38601
201501 155125 117.046793269340,29.938302451442 117.131626816250,29.823455684763 82184 43580 38604
201501 156119 117.131626816250,29.823455684763 117.136742845790,29.816473825798 82163 43570 38593
201501 17074 115.776659271990,31.489969971128 115.690789080490,31.458517918956 82063 25221 56842
201501 28071 115.820281436700,34.110066151837 115.850913834260,33.945753334212 81996 35997 45999
201501 37961 115.948577339810,32.805654735773 115.949121533290,32.801656440197 81783 52813 28970
201501 214113 117.509213293820,31.959806125282 117.527292500690,31.899768401269 81568 58486 23082
201501 177322 117.270345504480,31.728845348564 117.272643998790,31.731923937451 81484 70828 10656
201501 348626 118.703743489790,30.936634193401 118.706564797900,30.936890897514 81386 64286 17100
201501 357085 118.825189184570,30.038965187667 118.829455866250,30.043214613500 81244 65000 16244
201501 282802 118.020219413690,30.967265730763 118.020259208620,30.966995484486 81229 67614 13615
201501 159673 117.252863401290,32.026997468367 117.154390612300,31.999157795051 80821 62689 18132
201501 183508 117.244530988870,31.802228909217 117.303244237000,31.805873893491 80747 68109 12638
201501 302342 118.273502295390,29.865296635613 118.243704782990,29.781488572887 80573 56878 23695
201501 166134 117.203782233990,31.525117723246 117.207411747570,31.518245218092 80334 70001 10333
201501 166142 117.207321467870,31.519423505832 117.209415777330,31.626941420193 80178 65415 14763
201501 36298 115.932886996790,32.795324194920 115.932746232310,32.795344453853 80136 65865 14271
201501 11841 115.690789080490,31.458517918956 115.560952852930,31.345968599432 79965 23487 56478
201501 341932 118.615897205830,31.158578179315 118.610676613530,31.153029014295 79863 47796 32067
201501 143404 117.055868865660,32.510360407658 117.062339450080,32.507523191137 79847 72639 7208
201501 116073 116.549882207500,31.861581158923 116.793858211130,31.900514932684 79837 43872 35965
201501 100812 116.626403643720,30.634328725604 116.626433647130,30.633949474064 79743 62585 17158
201501 76362 116.417828782280,31.738610851571 116.417596570300,31.741163383544 79741 62989 16752
201501 244799 117.781243378530,30.826497063905 117.782032989070,30.825352057704 79685 59910 19775
201501 166234 117.207690401940,31.277614180189 117.207036255870,31.274489813211 79672 58693 20979
201501 146480 117.083707353420,30.475913543027 117.083358810880,30.476063719421 79607 66075 13532
201501 91589 116.553489263450,31.861815846926 116.551045962290,31.863788705035 79591 62368 17223
201501 116140 116.793858211130,31.900514932684 116.798270418300,31.901512367590 79349 43710 35639
201501 129311 116.944178948390,33.698036138443 116.944492187520,33.701676081833 79305 40983 38322
201501 243718 117.788482642970,30.817043236512 117.770706434560,30.839089671504 79203 60677 18526
201501 91969 116.553866192440,31.861762637742 116.553489263450,31.861815846926 79197 61999 17198
201501 243329 117.770706434560,30.839089671504 117.767306977010,30.842720340312 79146 60643 18503
201501 76583 116.418006646770,31.741418264333 116.419711271300,31.741999190279 78985 65391 13594
201501 329221 118.469756733260,31.353579715350 118.486864422720,31.379739611996 78912 66473 12439
201501 335768 118.486864422720,31.379739611996 118.543043101850,31.560319354633 78886 66463 12423
201501 357252 118.829365676370,30.955006409062 118.831545145200,30.952858692624 78840 67223 11617
201501 152124 117.113209862300,31.982531499796 117.114421496770,31.987274042650 78774 65260 13514
201501 34254 115.909169844880,32.972820015504 115.911720134230,32.972434812297 78713 45994 32719
201501 360021 118.882078962340,30.960633365179 118.899121075500,30.959877379275 78545 68541 10004
201501 153561 117.154390612300,31.999157795051 117.120927474430,31.991199507866 78259 60482 17777
201501 182593 117.298253431250,32.740843297692 117.299231775780,32.736788533325 78244 38391 39853
201501 357127 118.829808540990,30.954959258925 118.829365676370,30.955006409062 78100 66591 11509
201501 266409 117.920483158000,31.647761459343 117.920582690250,31.647892641354 78037 42554 35483
201501 295724 118.266466603130,30.168149443631 118.171088656290,30.299861847286 77824 57909 19915
201501 172207 117.244813865270,31.794097963675 117.245413933360,31.794998274912 77671 62003 15668
201501 176831 117.267354147130,31.724206616245 117.267495091270,31.722634263673 77591 74402 3189
201501 171372 117.147682605740,31.861217280153 117.241697463800,31.795922592396 77535 54329 23206
201501 210654 117.505005900310,31.878336411887 117.500991462810,31.876032244902 77519 49280 28239
201501 329422 118.487508687430,31.378069129462 118.488883094860,31.379217907352 77474 54702 22772
201501 10061 115.560952852930,31.345968599432 115.478882673400,31.294057415761 77368 21260 56108
201501 335350 118.540593871880,31.560154432829 118.541201485730,31.560665581771 77316 58072 19244
201501 126236 116.908310777170,33.879951026775 116.908205944920,33.881032609638 77207 63616 13591
201501 34308 115.911720134230,32.972434812297 115.912228395480,32.972181290566 77123 45008 32115
201501 49122 116.082295414970,31.826581438580 116.074749019870,31.828046930824 77075 46991 30084
201501 33844 115.906352579140,32.970347476649 115.908213957990,32.972146003433 77046 45021 32025
201501 76401 116.417596570300,31.741163383544 116.418007455240,31.741419108816 77001 61271 15730
201501 336175 118.543817710690,31.646029408908 118.545417862300,31.626162447929 76985 70587 6398
201501 126235 116.908310777170,33.879951026775 116.907924236310,33.882197197036 76874 38850 38024
201501 143378 117.010585105240,30.611113854232 117.062992518190,30.607987062341 76749 57877 18872
201501 49337 116.174514919640,31.819020975390 116.082928271200,31.826460482840 76524 46542 29982
201501 91610 116.551045962290,31.863788705035 116.551909772870,31.864143373357 76518 59691 16827
201501 261093 117.783383591400,30.823716897647 117.892867180520,30.667977396832 76389 57343 19046
201501 137848 117.019569687460,30.034596609767 117.016536918230,30.088108474187 76319 41002 35317
201501 33976 115.908213957990,32.972146003433 115.909169844880,32.972820015504 76035 44469 31566
201501 177919 117.241698182440,31.795927042479 117.274483638640,31.798943841617 75950 44433 31517
201501 312930 118.451960941790,31.615944418604 118.328112549260,31.623946022886 75829 62224 13605
201501 165093 117.207640725640,31.267201506410 117.202127734900,31.317586633200 75826 59466 16360
201501 138774 117.019721860420,30.033265049800 117.019569687460,30.034596609767 75638 40440 35198
201501 212824 117.682400128350,30.867325745995 117.514844142250,30.902993042163 75620 59522 16098
201501 357219 118.831545145200,30.952858692624 118.830498888770,30.952556041856 75543 64689 10854
201501 64538 115.960057145240,32.797851745440 116.335707938320,32.663158991815 75393 59792 15601
201501 199801 117.423548993950,31.833561165046 117.423283185350,31.833478258804 75345 64311 11034
201501 213123 117.517576518120,30.618083342587 117.518721767820,30.617842404942 75328 65510 9818
201501 116075 116.550342858570,31.863101138310 116.793858480620,31.900514242944 75215 55211 20004
201501 301763 118.241176232640,29.701155695997 118.238131785440,29.702100850918 75170 58157 17013
201501 116144 116.793858480620,31.900514242944 116.798270418300,31.901512367590 75168 55176 19992
201501 299018 118.217218620500,31.469854283951 118.217920646250,31.470167124899 75057 63200 11857
201501 193303 117.345043290690,30.499410656346 117.373403065130,30.510943665339 74843 58412 16431
201501 129790 116.948007077320,33.622867216369 116.947935572200,33.622664371733 74738 56921 17817
201501 100896 116.626782010000,30.634494812758 116.627290001770,30.634802826760 74441 57174 17267
201501 175911 117.261902600480,32.977086972206 117.261240728980,32.978665703276 74364 46986 27378
201501 91569 116.550623938360,31.863716329834 116.550342858570,31.863101138310 74240 54560 19680
201501 206541 117.480322171670,32.112783024861 117.477717265360,32.114115079729 74131 39973 34158
201501 151885 117.047176861550,34.131908562318 117.113566489590,34.149653796596 74118 33525 40593
201501 210287 117.420128516060,31.830633401733 117.501501251190,31.878325526678 74028 63867 10161
201501 300121 118.234873811020,29.704730390749 118.228376277430,29.615913373231 73795 51413 22382
201501 301496 118.236690274590,29.696288998063 118.236186325200,29.698247862819 73708 56460 17248
201501 137331 116.891491892940,30.796366226870 117.013560293090,30.621730665193 73444 49359 24085
201501 211931 117.480435627660,32.112940223954 117.509237548070,31.962336399966 73325 51889 21436
201501 211925 117.509237548070,31.962336399966 117.509213293820,31.959806125282 72875 51509 21366
201501 199918 117.424554826630,31.831515406629 117.421861706710,31.833453793395 72748 36158 36590
201501 163794 117.203809632310,31.525206987192 117.199333286120,31.325196828690 72479 38776 33703
201501 301148 118.311356709910,29.440934367734 118.233826835940,29.556774666013 72300 49545 22755
201501 184634 117.307870240890,32.833956867658 117.308869875260,32.833828768963 72175 55664 16511
201501 120352 116.847965667250,32.582678720989 116.845324379560,32.586425376018 72159 59981 12178
201501 165529 117.202127734900,31.317586633200 117.204796420910,31.517823875192 72148 56847 15301
201501 213241 117.518751950880,30.617841783367 117.519173884980,30.617754141274 72079 66658 5421
201501 48745 116.073047449580,31.836500798450 116.072690373140,31.836254234867 72001 39317 32684
201501 171494 117.143902176830,31.995821785798 117.245656475840,32.024496622892 71981 50586 21395
201501 207065 117.480435627660,32.112940223954 117.480322171670,32.112783024861 71882 38212 33670
201501 299807 118.228376277430,29.615913373231 118.229007606550,29.564865900039 71880 49826 22054
201501 64537 115.949121533290,32.801656440197 116.335707848490,32.663159675724 71832 47294 24538
201501 149678 117.105267583960,31.985906433235 117.114200064460,31.989221062749 71723 44176 27547
201501 98281 116.335707938320,32.663158991815 116.603413131150,32.646460098132 71391 57031 14360
201501 175638 117.209415777330,31.626941420193 117.264104257460,31.717867130263 71367 57881 13486
201501 308440 118.293906961890,32.124787707243 118.295320715100,32.123594489371 71328 50668 20660
201501 308416 118.295320715100,32.123594489371 118.295291160850,32.123294041845 71327 50668 20659
201501 184033 117.307939949390,32.834116744274 117.304479137590,32.835007815974 71305 55171 16134
201501 336452 118.546918751150,31.617877292979 118.546698127310,31.619753317779 71036 52453 18583
201501 184600 117.308869875260,32.833828768963 117.307939949390,32.834116744274 70896 54834 16062
201501 32376 115.896626894880,33.178364462639 115.893429915400,33.331649453262 70815 40128 30687
201501 357012 118.828650265870,30.952108141719 118.828559896330,30.952089792091 70726 60319 10407
201501 120317 116.845324379560,32.586425376018 116.845095221820,32.586621827471 70708 58886 11822
201501 150989 117.119190241400,34.150845367100 117.110140262540,34.149110884740 70620 41811 28809
201501 39619 115.959272744870,32.797927164150 115.952940948650,32.797230031797 70482 55224 15258
201501 329136 118.487704607860,31.383134667017 118.487508687430,31.378069129462 70458 50151 20307
201501 28131 115.850913834260,33.945753334212 115.852537431630,33.942126857124 70335 29086 41249
201501 162687 117.199243904720,31.859085654404 117.187973584130,31.857231616302 70125 43774 26351
201501 136013 117.109276721450,31.856784221709 117.004957760210,31.846385724518 70079 43768 26311
201501 175150 117.304384096860,32.831508853398 117.259138783920,32.977071298330 69997 32894 37103
201501 335769 118.531968522030,31.488559669535 118.543043730670,31.560318508486 69991 44923 25068
201501 39598 115.959082214270,32.798029214516 115.955564360070,32.797742866201 69976 49088 20888
201501 77151 116.526397087910,31.733192857872 116.419841615430,31.738921400116 69924 43621 26303
201501 89413 117.004957760210,31.846385724518 116.526397087910,31.733192857872 69871 43608 26263
201501 156963 117.146110660920,32.619085559195 117.142969466220,32.621272695107 69857 41317 28540
201501 137609 117.114421496770,31.987274042650 117.013964530570,31.955712105408 69532 59488 10044
201501 150785 117.110140262540,34.149110884740 117.108497621090,34.148747373072 69327 40757 28570
201501 54379 116.419841615430,31.738921400116 116.174514919640,31.819020975390 69167 42965 26202
201501 128998 116.904969529830,33.885174565640 116.943073134300,33.717667356633 69133 59168 9965
201501 129111 116.943073134300,33.717667356633 116.943638707450,33.713720214026 69103 59141 9962
201501 166146 117.204796420910,31.517823875192 117.209418472250,31.626941420193 68947 54239 14708
201501 277746 118.295509179590,32.124277487741 117.963841759880,32.017451149280 68921 58349 10572
201501 336526 118.543043101850,31.560319354633 118.547001215590,31.616929503104 68909 59449 9460
201501 186213 117.423546568530,31.833560091330 117.315629175070,31.803361370155 68876 45265 23611
201501 144917 117.070528133620,30.603925655023 117.069100546500,30.605041537332 68851 55949 12902
201501 301803 118.236186325200,29.698247862819 118.240548676410,29.775258239320 68663 52521 16142
201501 342352 118.676348854790,30.993412332029 118.616005092320,31.154464796702 68651 47716 20935
201501 300127 118.238131785440,29.702100850918 118.228377535060,29.615914236699 68624 52172 16452
201501 156944 117.142969466220,32.621272695107 117.143018334040,32.621741772779 68619 40638 27981
201501 310820 118.340763549240,29.697292004385 118.309995327910,29.693015274415 68370 51359 17011
201501 233603 117.724222358310,30.862164667637 117.682400128350,30.867325745995 68114 53313 14801
201501 148631 117.008904285810,31.957064008616 117.105267494130,31.985907045762 68084 60654 7430
201501 210999 117.514844142250,30.902993042163 117.501597190220,30.914776557489 68030 53241 14789
201501 193978 117.501597190220,30.914776557489 117.377378336500,31.007762428029 68029 53240 14789
201501 175641 117.209418472250,31.626941420193 117.264106952370,31.717867130263 67804 53645 14159
201501 335818 118.548826662220,31.622565592220 118.543018218790,31.563571653973 67728 46933 20795
201501 34591 115.896943727230,33.189917166813 115.914999847640,32.974896161160 67523 40748 26775
201501 133527 116.983154807510,33.725640360787 116.983783531540,33.758866395365 67515 40299 27216
201501 308902 118.236629459300,29.696859994457 118.298931797250,29.692429588260 67389 55279 12110
201501 51049 116.119621715690,30.184240364935 116.119414835930,30.181818642369 67167 56953 10214
201501 299809 118.228377535060,29.615914236699 118.229008864170,29.564866763949 67146 50889 16257
201501 36637 115.955564360070,32.797742866201 115.935807926980,32.864021450882 67109 47152 19957
201501 185853 117.315627019130,31.803359298733 117.313865981010,31.803132592847 67050 38268 28782
201501 314027 118.527312857830,29.875693409887 118.341690241210,29.697323612881 66994 52298 14696
201501 125539 116.899696476480,30.790838951900 116.899604130680,30.790909062743 66965 58628 8337
201501 171605 117.241698182440,31.795927042479 117.241907128310,31.795809268674 66924 57930 8994
201501 55859 116.203538092700,33.193712840496 116.204532337240,33.194315954522 66892 40206 26686
201501 213899 117.501501341020,31.878325066740 117.524459873920,31.890872550365 66173 47922 18251
201501 173701 117.252141522980,33.025410781546 117.253131275990,33.022404750137 66130 44780 21350
201501 105335 116.603413131150,32.646460098132 116.677256538980,32.624245176298 66073 53502 12571
201501 356820 118.826631773380,30.952221646086 118.826049312090,30.952651041319 65947 58971 6976
201501 147456 117.075740281850,30.474375661041 117.090096012370,30.528357553270 65852 37532 28320
201501 266382 117.920323529110,31.647810028217 117.920154378180,31.647298132512 65832 51037 14795
201501 266406 117.920483068170,31.647761459343 117.920582690250,31.647892641354 65747 51924 13823
201501 194370 117.253131275990,33.022404750137 117.386912771520,33.005921616068 65695 44440 21255
201501 153381 116.983783531540,33.758866395365 117.119190241400,34.150845367100 65674 38674 27000
201501 282709 118.007675924700,30.970626443034 118.020220401820,30.968306841323 65645 57608 8037
201501 280341 117.979935082750,30.961967725548 117.997235189250,30.967706824287 65634 57597 8037
201501 281785 117.997235189250,30.967706824287 118.007675924700,30.970626443034 65620 57584 8036
201501 156986 117.068362858020,32.504485369249 117.144655316170,32.613487924227 65528 46906 18622
201501 180905 117.291280873710,32.731260755440 117.292263080960,32.731736995307 65517 37178 28339
201501 40788 115.967992686290,31.718269360228 115.967440408060,31.718667672128 65428 49765 15663
201501 142448 117.037194335990,29.972311990512 117.046693557430,29.938475836053 65320 27712 37608
201501 336218 118.545417862300,31.626162447929 118.545647199700,31.625084835712 65249 59629 5620
201501 346909 118.546698127310,31.619753317779 118.677579084180,31.644566001472 65158 48483 16675
201501 177917 117.241697463800,31.795922592396 117.274482920000,31.798939391681 65084 43451 21633
201501 166291 117.199333286120,31.325196828690 117.207691120580,31.277614334503 64934 33253 31681
201501 105416 116.677256538980,32.624245176298 116.678753834610,32.623683819162 64712 52193 12519
201501 214515 117.527291961700,31.899768861099 117.528205807900,31.898462550537 64479 42784 21695
201501 175637 117.214547706880,31.627973352290 117.264102640510,31.717867283845 64250 51352 12898
201501 123364 116.878395227420,30.797117312778 116.878954332770,30.796951585813 64212 47522 16690
201501 216483 117.963841759880,32.017451149280 117.538011261690,31.897860238882 64141 54022 10119
201501 142512 117.046693557430,29.938475836053 117.046794077820,29.938304407497 64078 26673 37405
201501 41055 115.967440408060,31.718667672128 115.971666935480,31.716558526845 64027 48649 15378
201501 341942 118.612351144830,31.153466071134 118.612421392320,31.153485154178 63809 45090 18719
