-5.44183	-16.2934	-18.5842	-8.95263	-4.03764	7.11024	0.243733	2.56523	
0.361798	8.17264	-19.1276	-6.68804	-3.17264	-8.01021	9.91908	8.73302	
0.863582	16.3987	48.2901	19.6812	8.75363	-1.60068	-17.9164	-11.7877	
-5.73857	-20.733	-14.7177	-5.00361	-2.52924	0.888017	8.99167	7.14272	
1.49221	-18.5891	-57.1612	-27.3959	-12.3184	6.4194	-8.67262	-11.9651	
-9.51454	9.96252	22.3464	5.44538	0.225848	-5.47604	-3.32773	2.43712	
9.58337	20.3474	5.91793	4.73258	4.27982	5.34295	5.74903	3.432	
-9.8137	-43.3027	3.85497	2.70854	1.03457	-8.87534	-0.917942	-7.76703	
-2.34871	13.3177	-0.475414	1.05448	1.02081	-0.846154	-1.55927	0.0224458	
3.71678	11.9263	5.79149	2.21215	1.463	7.35719	3.42823	-3.6348	
-3.86051	10.2681	11.9565	3.94894	0.272293	-5.4583	-3.32095	3.05775	
6.73026	13.6953	15.7377	6.01128	1.67807	4.34917	-2.665	-3.49008	
-0.715057	-9.54364	-14.1519	-2.31538	-0.266364	-1.33781	5.66934	4.63763	
1.15338	-1.41355	10.5847	4.04299	2.16232	1.44397	-5.62879	-4.00411	
1.56074	14.8109	-0.523068	-2.0539	-2.02059	-2.00786	-0.148901	5.50543	
5.81109	9.63605	14.1872	6.6551	3.77809	2.06114	1.40532	1.77285	
-4.88514	-4.33809	-38.739	-20.3593	-7.77656	-1.73431	3.04575	-2.54483	
-0.354004	-0.135218	24.0517	9.80496	1.89106	-2.36785	-2.14051	7.83488	
2.99266	4.8513	1.235	0.471727	-0.43785	2.30489	0.262356	1.95431	
-2.34369	-25.6166	-45.6306	-21.7556	-10.782	-14.0069	-5.35016	-7.60589	
-1.05109	5.77886	33.7271	12.8826	4.30268	-10.7172	9.50314	3.62988	
0.150422	-27.136	-1.09453	-0.418075	-0.777724	20.7161	-5.68391	2.15518	
-4.12107	-18.8791	-34.4047	-15.6135	-7.81795	-12.2567	-2.20951	11.5167	
2.54489	7.1524	5.20411	1.36976	-0.0948325	-2.50836	-2.19418	-13.8168	
-5.89559	10.1088	27.9645	12.5356	6.64228	22.9322	11.2315	5.52611	
4.58292	-0.721616	-5.83794	-1.61186	-0.615676	-7.65158	2.63966	1.00826	
-0.850946	-8.35947	-3.81107	-0.837665	0.298075	23.5991	9.6321	1.207	
-0.775035	20.0991	8.2952	3.16848	-0.643849	-11.3705	-7.43333	-1.60321	
-2.46647	-4.03228	7.11228	5.18879	1.36391	-13.6938	-7.08467	-0.852003	
2.1467	-3.50627	-28.5328	-12.7527	-4.25304	0.847618	0.941795	-1.49437	
-4.89704	-22.2656	-15.9211	-6.08133	-3.55893	-2.59546	-5.31761	-6.35739	
-3.66437	-11.9062	-16.9085	-8.93059	-4.02922	0.315078	3.21052	4.93451	
3.12088	31.4757	29.3276	13.0563	3.13294	4.28685	-1.45274	-0.554897	
3.49625	-38.8368	-4.32774	-4.12519	-1.57568	-2.45596	-3.41023	-3.15669	
-2.44182	21.3165	9.37826	13.4707	8.23553	-5.50678	-0.867337	-6.51163	
-3.10526	-27.1435	-2.9515	-4.21754	-1.61096	4.32894	6.59778	8.70047	
5.17738	-1.73062	-38.3611	-12.7985	-7.36074	-2.81155	-6.01819	-6.62498	
-6.23872	15.54	10.88	2.3017	-2.211	-8.87897	-4.0095	-4.62166	
-1.14728	-12.1809	1.52766	-6.83289	-5.08207	-12.4478	-6.60872	-3.14234	
0.0358006	8.04812	12.3446	15.2218	8.90438	22.5602	7.9992	4.29149	
2.25724	1.48022	5.50967	-0.985665	0.241544	-9.17825	-3.50578	0.515014	
-1.03935	11.9637	14.4583	7.37667	4.67174	10.4369	3.36852	6.23093	
-0.0921325	-3.7434	-29.2414	-17.9676	-9.95318	-3.80178	-2.68822	-18.3318	
-7.62014	5.74184	11.4637	3.76071	1.43646	-0.687388	-2.11666	1.04561	
-0.836681	-12.0622	-21.2943	-12.4599	-6.61337	-8.70642	-0.853421	-0.325978	
-2.59665	4.57047	-0.108336	0.576653	-0.397772	-5.09621	-1.32854	-1.12549	
0.806168	-5.87241	21.2422	8.73184	2.71723	1.65592	0.014473	3.0957	
2.41852	19.4648	-17.9045	-10.5471	-4.02864	-2.15684	-1.44187	-6.11305	
-2.33498	-1.50992	3.13147	4.28628	2.87328	0.479462	-1.67096	3.06995	
1.17262	-19.3292	-8.61916	-7.00043	-4.52803	-5.43776	-7.63934	-7.86224	
-4.85721	-14.834	-15.5546	-7.17741	-3.35956	1.80693	-3.01802	1.31936	
2.35805	23.768	18.9671	7.24479	2.14923	-1.03317	-1.6307	-4.94911	
-1.89039	-40.2762	-17.2383	-10.2926	-5.1675	-0.737743	-2.75393	0.802195	
-3.40179	17.8597	-1.83068	4.24501	4.71162	-0.672457	3.45135	-2.38991	
0.323205	-27.07	-6.63163	-5.62323	-1.52985	3.12385	4.28338	2.87217	
-0.138996	6.12725	-20.5269	-10.3127	-4.55713	-7.30298	-7.73376	-1.71797	
1.81593	11.2002	22.8191	9.95219	2.56533	0.979869	2.22838	-2.85704	
-1.70933	-9.30538	7.57027	1.65552	-2.45782	-26.2782	-10.6554	1.4923	
-1.28409	8.78003	-5.2988	1.06621	1.64332	5.57197	-0.961869	0.250633	
1.3318	1.74477	16.7353	3.30216	1.26131	23.349	11.3907	6.82299	
-0.484021	-0.18488	-3.16079	0.0287545	-1.84312	-24.1893	-9.85752	-7.47344	
-4.09067	5.85391	-0.854175	0.291768	-0.506588	15.8754	1.11958	0.427643	
3.87155	0.860766	-8.94173	-5.26954	-4.48492	-18.4	-8.88228	-1.53863	
-9.24018	-23.9246	-9.13837	-5.96268	-2.89558	-4.81422	-2.4569	-5.88272	
-4.71914	12.4122	-1.43929	0.0682744	1.26215	7.28047	3.39893	0.0622063	
-1.21231	-9.73357	17.9133	7.4603	2.23155	-5.946	-2.8892	-1.10358	
2.66864	25.7407	20.3386	4.06047	-0.303142	0.502244	2.04594	1.39951	
-0.0834671	-22.8991	-0.71225	2.20008	1.45839	0.557055	-3.49543	2.37307	
-0.329636	13.4708	-50.4777	-24.8431	-13.1974	-1.33276	-0.509068	-2.04855	
-0.164442	16.0061	30.8351	13.014	5.58896	2.75283	4.75969	-1.89016	
-1.95805	-18.0529	-19.8743	-5.11917	-1.95535	6.66953	3.16557	2.44521	
0.933986	12.7174	27.7249	12.4441	4.13518	-3.98281	-0.28523	-0.108948	
-1.89572	-1.96017	-1.98479	-0.75812	-0.90761	0.271358	-4.22259	-0.994851	
2.09214	4.50733	-2.60459	-2.23093	-0.852141	-2.17959	-1.45056	-3.0262	
-1.15591	5.12079	3.81007	0.219249	0.0837456	6.83036	5.69914	2.17688	
0.831493	14.5324	12.3493	6.5711	1.8919	-3.6036	-5.08466	-1.94217	
0.494227	-13.408	2.29502	-1.59552	-1.22747	2.00329	2.00125	-3.56183	
-1.3605	-0.519663	-16.2674	-9.30375	-4.17175	-7.15577	-5.2054	6.66419	
1.92746	0.11819	1.89925	0.107414	-0.577006	9.05011	4.6929	1.79253	
-1.16942	-1.06471	-17.7116	-8.00131	-6.1464	-15.9445	-7.94434	-12.305	
-3.46402	-4.41331	2.02247	0.772515	0.913109	2.82091	0.459459	1.41157	
-3.16903	6.82398	10.0229	1.35628	-0.0999794	1.81591	0.693617	-4.0613	
-3.40538	-16.7516	-11.9608	-3.33257	-0.654893	-3.95835	-2.74802	-1.04965	
0.217103	12.4436	0.426796	-1.07305	-2.882	2.60738	0.377895	1.99845	
0.145304	-4.27074	31.1245	11.8885	3.92297	1.49844	-0.04568	-0.635482	
-3.95094	-14.4878	-50.6503	-22.4369	-9.18816	-5.36367	-3.28481	-5.58092	
-1.51369	20.435	-2.08308	1.67647	0.022321	-1.84558	-1.32298	7.52911	
4.72997	-0.0474161	-0.636145	0.993082	1.61539	4.94326	5.59636	-10.8411	
-5.377	5.36258	24.9156	8.89887	3.39907	-1.79184	-2.53852	-0.351596	
1.10177	2.27494	8.90339	3.40079	1.91702	2.58634	0.987894	-0.240692	
-0.0919363	-13.6319	-3.97084	-1.51673	-1.19737	4.48692	1.71385	5.5989	
0.902523	-2.1274	-7.61097	-3.52517	-0.728459	4.66603	0.546195	-3.49958	
-1.33672	-7.30896	-5.88194	-1.62867	0.613972	-2.85565	-2.94486	0.729264	
2.75069	3.52281	2.58166	0.986106	0.376659	6.32421	5.5058	0.866962	
-1.52295	-1.19975	-7.25664	-5.86196	-4.71121	-12.3061	-9.02675	-7.15612	
-2.73339	-2.28013	3.45531	-1.15233	-1.05818	-4.11239	-1.57079	4.96232	
2.51347	0.342026	3.83885	0.230241	0.0879441	3.12376	0.575137	-0.398351	
-0.152157	3.65009	-9.11237	-2.86258	0.142659	6.85287	3.2356	0.617853	
0.235999	5.65245	21.9361	12.7051	6.70702	-3.00045	0.0899966	-3.05579	
-3.63935	-6.33438	-19.1064	-13.4783	-10.0925	-7.56321	-5.36103	1.66047	
-3.07396	8.09636	-2.46977	-2.17944	-1.4505	0.0639905	-1.82966	-1.93494	
1.11502	-2.66427	10.725	2.86051	-1.99755	-5.08923	-2.56195	-4.06875	
-0.936089	13.2392	5.67496	2.78567	1.68207	1.26053	0.481478	2.65604	
1.63255	-7.41086	-0.976595	0.245008	1.32965	2.36198	-0.33387	2.34461	
0.277527	-20.9072	-12.9301	-5.55689	-2.12254	-1.42877	-1.16378	-1.68059	
-1.878	6.69908	4.41292	2.30362	-0.356163	-5.08031	-2.55854	-2.83138	
-1.69952	-1.88523	19.057	6.04306	1.07217	2.26364	0.246598	-4.85008	
-1.23453	-7.88796	-38.8589	-16.0788	-6.75961	-6.90818	-3.25672	3.08228	
2.41339	4.63004	0.532449	-2.26876	-2.72069	1.43292	0.547328	0.209061	
-2.39228	-16.9827	-4.01466	0.320638	0.740507	1.51892	-0.0378596	3.69374	
2.02892	11.2816	10.4895	1.5345	-1.88601	-5.04663	-4.39978	-8.47894	
-0.76653	-8.94526	15.7423	8.48515	5.71317	3.41831	9.95815	12.4562	
4.13979	3.43536	-32.6797	-13.1006	-5.622	-0.911346	-2.82024	-2.3133	
-4.59181	-16.5867	6.64315	0.683354	-0.357016	-1.37244	-1.14226	-1.67237	
1.83335	-2.38989	-18.8358	-9.66679	-4.31042	-1.0284	-1.62888	2.46799	
2.17876	19.3732	18.5245	7.69377	1.70269	0.0323364	-0.605683	-1.46742	
-2.41461	-22.5535	-6.14253	-2.96427	-2.36832	-2.75872	-2.2898	-8.90907	
-5.25706	18.3871	26.8003	10.8549	1.67405	0.0213955	0.00817234	4.32936	
-1.4365	-1.16673	-6.00796	-4.76697	-4.29296	-5.34797	-1.42471	-4.87043	
-1.2423	-6.03682	-12.1944	-5.27588	-3.86931	-27.4354	-13.5695	-3.329	
-6.83387	-6.31851	-11.0659	-4.22681	0.857638	28.7572	11.6023	1.95954	
1.36651	5.46623	-0.384221	1.08931	1.65215	-2.45911	-2.17536	-3.92108	
-2.11576	-9.46062	-7.32184	-2.79669	-1.68628	-3.73427	-2.0444	-2.01696	
-0.77041	3.41393	3.77614	2.06039	-1.0671	0.210437	-0.537654	-1.44143	
1.30352	2.97004	12.2591	3.44648	0.0803694	-9.85785	-4.3834	2.0339	
0.776879	15.7476	7.25111	2.76968	1.05792	1.02212	-0.227617	-3.79515	
-1.44962	-14.7685	1.77535	0.0600888	-0.595082	4.09894	2.18369	-1.02001	
-2.86174	-62.8965	-54.308	-20.7438	-6.68736	-1.31828	-1.7396	-0.0464358	
0.600297	21.2424	-2.39268	-2.76803	-3.52943	-5.05633	-0.695276	-0.883606	
0.898561	8.9957	4.67212	0.548522	-1.02655	3.3161	2.5027	10.2265	
3.90616	12.6166	-7.54156	-2.26258	-2.1003	-5.74651	-5.90318	-22.6499	
-9.26954	10.6741	36.2149	12.5968	5.42958	5.78212	2.20857	0.225566	
2.55829	13.9559	33.7602	16.6035	6.95999	-1.66776	-2.49113	1.52061	
-1.89131	-28.5339	-18.3154	-10.086	-5.08859	-0.7076	6.52809	7.43778	
0.368844	3.23106	-9.27242	-2.92372	0.119308	-1.1905	-15.2875	-7.69342	
-5.41076	2.87754	1.71716	2.51	-0.277334	4.22031	0.375945	-6.03674	
-0.451728	4.77173	-3.73967	-2.66449	-1.01775	-3.47891	-0.710793	-2.1256	
2.8963	7.90466	2.40128	-0.318862	-0.121794	-3.13669	-1.81614	1.77843	
0.0612662	-13.5733	-7.03866	-3.9246	-2.1171	-10.6972	-0.995798	2.09178	
-0.437081	-0.16695	0.554265	-2.26043	-1.48144	14.885	5.68556	-0.300445	
-0.11476	6.75454	3.81607	1.45761	-0.0612766	-4.96768	-3.75159	2.89326	
-1.98504	-6.32053	-10.4487	-3.99104	-2.14247	-3.90852	-5.81916	-10.2572	
-5.77199	-19.5097	4.90866	-0.597197	-1.46418	-2.41337	0.932278	0.356098	
2.60815	30.6619	12.9479	5.56367	1.5071	2.42976	2.16415	1.44467	
-1.30229	-24.6008	-48.9508	-23.0238	-10.6484	2.73104	2.89727	2.96076	
3.60305	8.17461	8.0667	5.55334	3.35725	7.4627	2.23246	-0.383343	
-2.00053	-9.41661	-1.12469	-1.66566	-0.636226	-2.09712	1.67111	0.638306	
-0.374223	9.7456	9.28479	3.54648	0.736599	-3.42685	-5.01714	0.555758	
-0.405753	7.26142	19.4605	9.28736	4.78353	5.53535	2.11431	-1.04651	
-0.39973	-2.00679	-7.5649	-4.1256	-0.339772	-6.31012	-0.55615	14.0024	
6.58449	17.9659	9.95253	2.56546	-0.256149	2.99233	-2.56524	-12.7225	
-4.24152	-8.41849	-0.125407	0.570133	-1.63633	-8.04143	-2.45352	-2.79126	
-4.77437	-19.7466	-13.7229	-8.33184	-5.03658	-1.9238	-3.20696	-1.84299	
1.76818	5.61966	-3.41579	0.549387	0.209847	0.0801545	0.0306163	3.7199	
-0.433227	-8.19992	-3.75012	-2.05045	-0.783204	10.2074	9.46119	11.6483	
1.97712	1.99126	1.99666	-2.32751	-2.74313	-6.61009	-3.7609	-0.818501	
-0.31264	-5.06369	-19.2391	-8.58475	-2.04302	-2.63446	-2.86038	-4.18274	
-5.9239	-12.1513	0.302899	-1.7384	-2.51811	-2.81594	-3.54773	-10.0076	
-1.96846	30.1498	21.4047	11.2661	4.92128	8.67814	3.93279	5.21039	
4.46233	-5.09392	23.3937	11.4077	6.21147	14.7332	5.6276	7.09382	
-3.47074	-30.9913	-58.1902	-29.025	-12.9407	-9.88717	-0.686394	-3.35235	
-1.28048	9.39944	18.4231	5.18289	2.59772	4.70045	-8.09313	-21.0143	
-7.40871	8.91277	8.96668	2.80693	-0.163915	4.88166	-12.9682	12.3515	
4.09984	18.871	12.1523	5.87785	1.6271	-41.4048	-4.07259	-10.2081	
-3.2811	-2.48934	33.041	15.0927	7.61899	49.2627	16.9626	5.24307	
3.23874	-0.617013	-23.1029	-10.0606	-6.31494	-22.1892	5.73927	26.9136	
9.044	4.07253	-11.4231	-5.59932	-2.13875	14.0159	-2.06282	-40.3421	
-16.0273	-19.7186	-7.53185	-4.73101	-3.66119	-27.3559	-18.4835	0.97439	
6.55252	11.7734	9.44129	4.84232	3.7037	-8.47386	8.50592	8.81128	
4.60168	-2.56855	-4.6893	-1.79115	-0.0661262	10.4813	-10.2113	-10.0807	
-1.99638	-1.38058	3.7989	0.214983	0.0821163	-7.38504	-12.7094	-11.0349	
-11.6314	-9.38706	-14.0921	-6.61878	-3.76422	5.97861	2.90166	-46.4803	
-8.48338	-0.768226	0.324598	-0.494049	-2.04281	-13.141	13.5216	23.0878	
7.58268	8.45863	18.0637	6.89973	3.87153	8.27717	-34.5385	16.4731	
-0.506207	-1.42942	-6.1083	-1.09709	-1.65512	-15.465	1.5093	-47.6302	
-12.0128	-6.44257	-14.2035	-6.66132	-5.01653	19.097	-4.44824	24.2584	
6.79373	10.6294	17.0388	6.50824	1.86789	-25.244	-9.0243	-34.3487	
-10.0299	-8.77534	-0.26171	1.75414	-0.566047	6.58216	34.6519	14.4719	
6.14582	-8.77712	-19.4214	-11.1265	-3.63192	-19.3103	-3.66766	12.1958	
-5.23015	-6.32398	-8.59588	-5.13744	-5.0525	8.5767	-18.9732	-26.4062	
-11.3223	9.89004	23.5547	12.7053	6.08907	-7.56273	31.7212	17.6787	
11.6969	-10.365	-7.04924	-2.69257	0.825632	4.6416	5.48114	2.09361	
-0.436381	-8.81916	-7.07682	-3.93917	-5.21283	-22.3862	-44.3968	0.3469	
7.54891	8.44573	0.753847	0.287944	5.67229	66.4422	81.6197	49.717	
12.1918	12.6913	14.7362	5.62872	0.913913	3.43925	-58.6356	-14.3624	
-14.1384	-20.2332	-20.7071	-12.2357	-13.3261	-40.318	53.8197	-17.1428	
-2.22172	-2.70272	-2.26842	-1.48449	0.669043	57.1147	52.7176	31.2609	
9.46848	9.79698	3.74211	-1.04278	-2.25241	-17.5473	22.3451	-13.0961	
7.97645	5.51887	14.4687	11.7069	7.5618	-28.0133	-18.7346	36.1064	
-2.27747	-0.869914	-3.42245	-3.16136	0.0285357	15.4618	8.99603	-27.4655	
-11.727	1.70104	0.649739	3.33835	0.0390675	-8.01952	-11.7157	-37.8488	
-31.7619	-23.8746	-12.8275	-10.462	-8.32236	-1.94279	11.0006	67.2413	
16.4134	5.65132	-0.313524	-1.35582	-5.46215	-34.8422	-2.80194	5.11009	
6.89615	14.9948	12.5259	5.40249	2.6816	39.9604	-33.5612	44.0399	
36.5988	12.1254	0.92329	0.352665	1.37077	-24.8158	37.4918	92.8109	
19.9998	8.25726	2.53596	2.82275	1.69623	6.21021	-45.8346	-53.9713	
-35.448	-15.394	-10.2062	-3.2804	0.601101	0.2296	-6.71067	-41.4994	
5.77983	6.53394	5.58591	1.51559	-1.2752	-22.7363	17.2729	27.6108	
-6.14052	8.16111	10.5337	1.55137	2.44667	44.1969	-25.7626	-59.2832	
2.07721	10.0639	3.84408	3.32241	-1.82112	-62.499	-54.7742	35.3192	
15.3448	-0.319133	3.58631	1.36985	0.523235	22.4491	33.9142	43.8558	
-2.40764	-5.86391	-10.8923	-7.86869	0.702633	62.0718	74.3881	-4.96011	
1.81361	14.9075	11.2565	11.098	5.47511	-25.1022	-37.3997	1.16543	
-1.40895	-6.10048	-9.74658	-8.66714	-3.31055	-8.06289	53.7794	-45.5877	
-15.5589	5.79969	17.0481	10.22	0.195488	-0.543364	-40.3798	3.11733	
0.572679	3.92695	-7.15252	-3.96809	-4.60584	-54.2922	6.45573	-7.42267	
16.9419	-3.41732	-3.77744	-3.91499	-3.96753	-33.0352	-62.6791	42.8064	
30.5654	24.0356	1.76438	-0.562135	7.20169	47.8673	72.6707	-21.067	
-44.5109	-42.9591	-25.0614	-16.371	-1.30888	40.9083	-39.9975	-75.227	
-23.1718	-22.4476	-15.3726	-7.10788	-13.2215	-48.3126	10.5938	67.086	
22.5344	4.28113	-3.30903	-1.88197	2.37132	3.3779	-7.98027	-82.1565	
-41.8876	-13.5275	-7.02115	-1.44577	-5.49651	-75.6455	-23.3317	69.5784	
45.7356	15.6154	-8.25025	-12.4218	-1.03651	70.06	81.1475	24.1972	
11.7147	16.8353	9.52067	7.34478	-3.37488	-79.1614	-45.6878	7.88821	
-11.2018	-9.22296	-2.90482	-6.05382	-15.2911	68.9414	-16.3111	-38.9861	
-1.91264	-19.2716	-18.4857	-12.6232	-12.8561	11.1583	-17.9871	58.0231	
19.6907	-4.22146	-4.08459	-0.324107	-3.832	-58.3228	-29.0757	-27.7929	
-13.7061	20.7222	25.8381	17.2857	39.9764	72.1287	65.8688	-53.9487	
-18.7525	-20.7596	-14.7278	-5.00749	3.64961	-49.2848	-40.4563	44.4964	
10.8158	20.8182	20.3125	10.8489	-16.2512	-53.796	-23.6384	-25.098	
-29.3637	-29.1389	-24.1088	-17.8612	-38.9601	-40.2208	58.1831	64.8683	
45.1726	27.1429	14.0759	2.90437	23.3586	-0.34832	-60.0823	-43.3445	
-1.10529	-5.36645	-8.23014	-3.76167	-9.47127	-82.7261	8.57367	34.7946	
-5.25067	-1.38754	-4.85623	-7.41722	-10.2495	-32.3445	-39.548	-68.2569	
23.9889	41.9188	24.664	13.129	9.95911	-38.2223	29.2808	42.704	
8.89507	8.34189	8.13059	11.7581	26.1224	43.9697	16.7949	-37.4653	
-60.663	-38.6221	-24.6409	-13.7382	0.932811	62.1597	71.9495	-2.18335	
20.1792	5.23563	3.85393	2.70814	-14.4164	-82.1428	-110.484	20.2203	
