20170929|31886|115.888218216320,33.725012891967;115.886956456400,33.727142919235|2|0|2
20170929|31887|115.888220372250,30.818488786477;115.887463729520,30.818206408190|35|23|12
20170929|31890|115.888237260400,33.911672030717;115.891360578830,33.912825335472|95|83|12
20170929|31903|115.888289631610,30.818371012658;115.889315047350,30.818658275073|35|23|12
20170929|31904|115.888319904510,32.839481543545;115.887921685670,32.839704886470|66|44|22
20170929|31909|115.888425365570,33.375679191212;115.888979799730,33.372577790140|580|506|74
20170929|31910|115.888427970660,33.375682507594;115.888982404820,33.372581106642|95|63|32
20170929|31911|115.888427970660,33.375683336690;115.888982404820,33.372581935767|372|208|164
20170929|31912|115.888427970660,33.375683864296;115.888982404820,33.372582463392|21|15|6
20170929|31913|115.888428779130,33.375684467275;115.888983213290,33.372583066393|25|25|0
20170929|31915|115.888502350350,33.375681075520;115.888136380690,33.378275578107|14|7|7
20170929|31916|115.888504236800,33.375681000148;115.888138267130,33.378275502737|69|58|11
20170929|31917|115.888504416460,33.375681000148;115.888138446790,33.378275502737|5|4|1
20170929|31918|115.888504865610,33.375681678499;115.888138895940,33.378276181067|16|12|4
20170929|31921|115.888710397910,31.579546033479;115.890641575100,31.579849121097|317|109|208
20170929|31922|115.888710667400,31.579544572257;115.890641844590,31.579847659881|87|37|50
20170929|31923|115.888711565710,31.579545879666;115.890642742890,31.579848967285|42|25|17
20170929|31924|115.888711565710,31.579546956356;115.890642742890,31.579850043971|48|24|24
20170929|31925|115.888817655590,32.839189945561;115.888319904510,32.839481543545|66|44|22
20170929|31928|115.888966774300,34.107310594358;115.890707870040,34.107060560172|617|535|82
20170929|31930|115.888979799730,33.372577790140;115.889911252720,33.368542643498|580|506|74
20170929|31931|115.888982404820,33.372581106642;115.889913857800,33.368545960155|95|63|32
20170929|31932|115.888982404820,33.372581935767;115.889913857800,33.368546789319|372|208|164
20170929|31933|115.888982404820,33.372582463392;115.889913857800,33.368547316969|21|15|6
20170929|31934|115.888983213290,33.372583066393;115.889914666280,33.368547919998|25|25|0
20170929|31943|115.889045465870,32.951688126608;115.887534246510,32.950093533040|71|45|26
20170929|31944|115.889046813320,33.372579448391;115.888502350350,33.375681075520|14|7|7
20170929|31945|115.889048699770,33.372579373016;115.888504236800,33.375681000148|69|58|11
20170929|31946|115.889048879430,33.372579373016;115.888504416460,33.375681000148|5|4|1
20170929|31947|115.889049328580,33.372580051391;115.888504865610,33.375681678499|16|12|4
20170929|31948|115.889050945530,32.951692595337;115.887539726170,32.950098001851|11|8|3
20170929|31950|115.889077445540,32.792743305253;115.892709474380,32.792896731219|94|81|13
20170929|31951|115.889077715030,32.792745960996;115.892709743870,32.792899386958|67|34|33
20170929|31952|115.889077894690,32.792803932064;115.887714356760,32.792691328542|287|213|74
20170929|31953|115.889077984520,32.792735565657;115.892710013360,32.792888991637|324|261|63
20170929|31954|115.889078164190,32.792804311456;115.887714626250,32.792691707934|241|226|15
20170929|31955|115.889078254020,32.792734048089;115.892710282850,32.792887474072|354|341|13
20170929|31956|115.889078613340,32.792804690847;115.887715075410,32.792692087326|85|66|19
20170929|31957|115.889079331980,32.792804463212;115.887715794050,32.792691859691|119|93|26
20170929|31958|115.889105023520,32.951749022495;115.889045465870,32.951688126608|71|45|26
20170929|31960|115.889110503180,32.951753491221;115.889050945530,32.951692595337|11|8|3
20170929|31961|115.889141315060,32.951608371110;115.889200962550,32.951669342793|41|16|25
20170929|31962|115.889141494720,32.951607386473;115.889201142210,32.951668358158|28|26|2
20170929|31963|115.889200962550,32.951669342793;115.891636628110,32.954120975225|41|16|25
20170929|31964|115.889201142210,32.951668358158;115.891636807770,32.954119990617|28|26|2
20170929|31965|115.889275611740,30.818786438024;115.888220372250,30.818488786477|35|23|12
20170929|31970|115.889315047350,30.818658275073;115.890619117460,30.818980736760|35|23|12
20170929|31975|115.889642300050,33.722411613125;115.891112377010,33.719886525723|18|14|4
20170929|31976|115.889643018690,33.722408460284;115.891113095660,33.719883372788|89|62|27
20170929|31981|115.889730333990,33.722437661589;115.888210490890,33.725012741836|4|3|1
20170929|31983|115.889738059410,33.722437811724;115.888218216320,33.725012891967|2|0|2
20170929|31992|115.889911252720,33.368542643498;115.891111029560,33.364392425517|580|506|74
20170929|31993|115.889913857800,33.368545960155;115.891113634640,33.364395742334|95|63|32
20170929|31994|115.889913857800,33.368546789319;115.891113634640,33.364396571538|372|208|164
20170929|31995|115.889913857800,33.368547316969;115.891113634640,33.364397099214|21|15|6
20170929|31996|115.889914666280,33.368547919998;115.891114443120,33.364397702271|25|25|0
20170929|31997|115.889932632390,32.838589076237;115.888817655590,32.839189945561|66|44|22
20170929|32007|115.889978176480,33.368554251797;115.889046813320,33.372579448391|14|7|7
20170929|32008|115.889980062920,33.368554176419;115.889048699770,33.372579373016|69|58|11
20170929|32009|115.889980242580,33.368554176419;115.889048879430,33.372579373016|5|4|1
20170929|32010|115.889980691730,33.368554854826;115.889049328580,33.372580051391|16|12|4
20170929|32023|115.890082559580,33.186295214792;115.890759342950,33.186127067946|622|437|185
20170929|32024|115.890083457880,33.186291362374;115.890760241250,33.186123215521|591|354|237
20170929|32028|115.890122264680,33.186465476361;115.887255322650,33.187177262789|1164|687|477
20170929|32029|115.890123162990,33.186466005123;115.887256220950,33.187177791547|230|184|46
20170929|32030|115.890123252820,33.186465476361;115.887256310780,33.187177262789|457|400|57
20170929|32032|115.890201315570,32.838443768840;115.889932632390,32.838589076237|66|44|22
20170929|32041|115.890589563210,30.819108976810;115.889275611740,30.818786438024|35|23|12
20170929|32046|115.890619117460,30.818980736760;115.892550114980,30.819304903082|35|23|12
20170929|32047|115.890640586960,33.186415017332;115.890123162990,33.186466005123|230|184|46
20170929|32048|115.890640676790,33.186414488570;115.890123252820,33.186465476361|457|400|57
20170929|32050|115.890641575100,31.579849121097;115.892413213220,31.580080454494|317|109|208
20170929|32051|115.890641844590,31.579847659881;115.892413482710,31.580078993281|87|37|50
20170929|32052|115.890642742890,31.579848967285;115.892414381020,31.580080300683|42|25|17
20170929|32053|115.890642742890,31.579850043971;115.892414381020,31.580081377366|48|24|24
20170929|32056|115.890707870040,34.107060560172;115.891861743470,34.106830925608|617|535|82
20170929|32058|115.890759342950,33.186127067946;115.890819170090,33.186067695262|249|204|45
20170929|32059|115.890759342950,33.186127067946;115.891973672340,33.185778082885|373|233|140
20170929|32060|115.890760241250,33.186123215521;115.890819170090,33.186067695262|109|84|25
20170929|32061|115.890760241250,33.186123215521;115.891973672340,33.185778082885|482|270|212
20170929|32062|115.890819170090,33.186067695262;115.892650545540,33.185460369292|358|288|70
20170929|32064|115.890820248060,33.333872611164;115.890820427720,33.332462755179|362|233|129
20170929|32065|115.890820248060,33.333932561205;115.890820248060,33.333872611164|362|233|129
20170929|32066|115.890820427720,33.332462755179;115.890900017590,33.332464112561|362|233|129
20170929|32067|115.890820517550,33.332462679769;115.890900107420,33.332464037151|1|0|1
20170929|32068|115.890821236200,33.334443303700;115.890821326030,33.333873365253|203|188|15
20170929|32070|115.890821326030,33.333873365253;115.890821505690,33.332463509280|203|188|15
20170929|32072|115.890821505690,33.332463509280;115.890901095560,33.332464866662|203|188|15
20170929|32075|115.890880793850,33.334814236743;115.890821236200,33.334443303700|203|188|15
20170929|32078|115.890899837930,33.333873968524;115.890899837930,33.334443982375|229|173|56
20170929|32079|115.890899837930,33.334443982375;115.890959485420,33.334795007685|229|173|56
20170929|32080|115.890900017590,33.332464112561;115.890899837930,33.333873968524|229|173|56
20170929|32081|115.890900017590,33.332464112561;115.894839716070,33.332614706426|133|60|73
20170929|32082|115.890900107420,33.332464037151;115.894839805900,33.332614706426|1|0|1
20170929|32083|115.890901095560,33.332464866662;115.894839716070,33.332614706426|203|188|15
20170929|32084|115.890959485420,33.334795007685;115.891118665150,33.335157795179|229|173|56
20170929|32092|115.891049854950,33.335197158020;115.890880793850,33.334814236743|203|188|15
20170929|32096|115.891111029560,33.364392425517;115.891606624700,33.362550743263|580|506|74
20170929|32097|115.891112377010,33.719886525723;115.892324101320,33.717767502380|18|14|4
20170929|32098|115.891113095660,33.719883372788;115.892324819960,33.717764349368|89|62|27
20170929|32099|115.891113634640,33.364395742334;115.891609229790,33.362554060151|95|63|32
20170929|32100|115.891113634640,33.364396571538;115.891609229790,33.362554889373|372|208|164
20170929|32101|115.891113634640,33.364397099214;115.891609229790,33.362555417059|21|15|6
20170929|32102|115.891114443120,33.364397702271;115.891610038270,33.362556020130|25|25|0
20170929|32103|115.891118665150,33.335157795179;115.891257992340,33.335350235566|229|173|56
20170929|32110|115.891198973660,33.335389673727;115.891049854950,33.335197158020|203|188|15
20170929|32114|115.891257992340,33.335350235566;115.891516614490,33.335584752857|14|7|7
20170929|32115|115.891257992340,33.335350235566;115.891645970490,33.335607073440|215|166|49
20170929|32120|115.891360578830,33.912825335472;115.892414740340,33.913213986188|95|83|12
20170929|32129|115.891516614490,33.335584752857;115.891755384100,33.335788955817|14|7|7
20170929|32130|115.891606624700,33.362550743263;115.892299847070,33.359222257522|580|506|74
20170929|32131|115.891609229790,33.362554060151;115.892302452150,33.359225574538|95|63|32
20170929|32132|115.891609229790,33.362554889373;115.892302452150,33.359226403792|372|208|164
20170929|32133|115.891609229790,33.362555417059;115.892302452150,33.359226931499|21|15|6
20170929|32134|115.891610038270,33.362556020130;115.892303260630,33.359227534593|25|25|0
20170929|32135|115.891617494200,33.719179664981;115.889730333990,33.722437661589|4|3|1
20170929|32137|115.891625219630,33.719179815122;115.889738059410,33.722437811724|2|0|2
20170929|32138|115.891636628110,32.954120975225;115.892908988030,32.955463364291|41|16|25
20170929|32139|115.891636807770,32.954119990617;115.892909167690,32.955462379698|28|26|2
20170929|32140|115.891645970490,33.335607073440;115.892004124890,33.335703444001|215|166|49
20170929|32141|115.891676423040,33.335868057942;115.891198973660,33.335389673727|203|188|15
20170929|32143|115.891683429830,33.362562427753;115.889978176480,33.368554251797|14|7|7
20170929|32144|115.891685316270,33.362562352369;115.889980062920,33.368554176419|69|58|11
20170929|32145|115.891685495930,33.362562352369;115.889980242580,33.368554176419|5|4|1
20170929|32146|115.891685945080,33.362563030824;115.889980691730,33.368554854826|16|12|4
20170929|32147|115.891755384100,33.335788955817;115.892203099560,33.336016911506|14|7|7
20170929|32148|115.891803982430,32.837582081939;115.890201315570,32.838443768840|66|44|22
20170929|32149|115.891861743470,34.106830925608;115.893025498260,34.106621765560|617|535|82
20170929|32152|115.891973672340,33.185778082885;115.892939081270,33.185445488241|855|503|352
20170929|32153|115.892004124890,33.335703444001;115.892252865690,33.335697939269|215|166|49
20170929|32154|115.892113179180,33.186301031186;115.890640586960,33.186415017332|230|184|46
20170929|32155|115.892113269010,33.186300502423;115.890640676790,33.186414488570|457|400|57
20170929|32159|115.892203099560,33.336016911506;115.892690609960,33.336135602056|14|7|7
20170929|32160|115.892212352110,33.185852336750;115.890122264680,33.186465476361|1164|687|477
20170929|32161|115.892233462290,33.336307906661;115.891676423040,33.335868057942|203|188|15
20170929|32163|115.892252865690,33.335697939269;115.892441869170,33.335651412960|215|166|49
20170929|32164|115.892299847070,33.359222257522;115.892734896430,33.356329394253|580|506|74
20170929|32165|115.892302452150,33.359225574538;115.892737501510,33.356332711381|95|63|32
20170929|32166|115.892302452150,33.359226403792;115.892737501510,33.356333540662|372|208|164
20170929|32167|115.892302452150,33.359226931499;115.892737501510,33.356334068387|21|15|6
20170929|32168|115.892303260630,33.359227534593;115.892738309990,33.356334671501|25|25|0
20170929|32169|115.892324101320,33.717767502380;115.892592245510,33.717292221926|18|14|4
20170929|32170|115.892324819960,33.717764349368;115.892592964150,33.717289068896|89|62|27
20170929|32171|115.892376562360,33.359223916030;115.891683429830,33.362562427753|14|7|7
20170929|32172|115.892378448800,33.359223840644;115.891685316270,33.362562352369|69|58|11
20170929|32173|115.892378628460,33.359223840644;115.891685495930,33.362562352369|5|4|1
20170929|32174|115.892379077610,33.359224519124;115.891685945080,33.362563030824|16|12|4
20170929|32176|115.892413213220,31.580080454494;115.895129958580,31.580339627193|317|109|208
20170929|32177|115.892413482710,31.580078993281;115.895130228070,31.580338165984|87|37|50
20170929|32178|115.892414381020,31.580080300683;115.895131126370,31.580339473381|42|25|17
20170929|32179|115.892414381020,31.580081377366;115.895131126370,31.580340550061|48|24|24
20170929|32182|115.892414740340,33.913213986188;115.894701916000,33.914075093186|95|83|12
20170929|32190|115.892441869170,33.335651412960;115.892630872650,33.335564845304|215|166|49
20170929|32191|115.892511937000,33.336602821974;115.892233462290,33.336307906661|203|188|15
20170929|32194|115.892550114980,30.819304903082;115.893804149470,30.819357470489|35|23|12
20170929|32195|115.892592245510,33.717292221926;115.892890213450,33.716757481320|18|14|4
20170929|32196|115.892592964150,33.717289068896;115.892890932090,33.716754328270|89|62|27
20170929|32198|115.892630872650,33.335564845304;115.892819876130,33.335408299392|215|166|49
20170929|32199|115.892650545540,33.185460369292;115.893854813900,33.185042263682|358|288|70
20170929|32200|115.892660337070,33.186280787110;115.892113179180,33.186301031186|230|184|46
20170929|32201|115.892680998090,33.336845781364;115.892511937000,33.336602821974|203|188|15
20170929|32202|115.892689621830,30.819526104675;115.890589563210,30.819108976810|35|23|12
20170929|32203|115.892690609960,33.336135602056;115.893048764370,33.336162069875|14|7|7
20170929|32206|115.892709474380,32.792896731219;115.893664642630,32.792903939653|94|81|13
20170929|32207|115.892709743870,32.792899386958;115.893664912120,32.792906595392|67|34|33
20170929|32208|115.892709833700,32.792957282046;115.889077894690,32.792803932064|287|213|74
20170929|32209|115.892710013360,32.792888991637;115.893665181610,32.792896200071|324|261|63
20170929|32210|115.892710103190,32.792957661437;115.889078164190,32.792804311456|241|226|15
20170929|32211|115.892710282850,32.792887474072;115.893665451100,32.792894682506|354|341|13
20170929|32212|115.892710552350,32.792958040828;115.889078613340,32.792804690847|85|66|19
20170929|32213|115.892711270990,32.792957813194;115.889079331980,32.792804463212|119|93|26
20170929|32214|115.892734896430,33.356329394253;115.893090625410,33.353455206473|580|506|74
20170929|32215|115.892737501510,33.356332711381;115.893093230490,33.353458523711|95|63|32
20170929|32216|115.892737501510,33.356333540662;115.893093230490,33.353459353020|372|208|164
20170929|32217|115.892737501510,33.356334068387;115.893093230490,33.353459880763|21|15|6
20170929|32218|115.892738309990,33.356334671501;115.893094038970,33.353460483897|25|25|0
20170929|32219|115.892800293070,33.337087835197;115.892680998090,33.336845781364|203|188|15
20170929|32220|115.892811521890,33.356330977428;115.892376562360,33.359223916030|14|7|7
20170929|32221|115.892813049000,32.955532891667;115.889105023520,32.951749022495|71|45|26
20170929|32222|115.892813408330,33.356330902039;115.892378448800,33.359223840644|69|58|11
20170929|32223|115.892813587990,33.356330902039;115.892378628460,33.359223840644|5|4|1
20170929|32224|115.892814037140,33.356331580542;115.892379077610,33.359224519124|16|12|4
20170929|32225|115.892818528670,32.955537360201;115.889110503180,32.951753491221|11|8|3
20170929|32226|115.892819876130,33.335408299392;115.892969084670,33.335191049994|215|166|49
20170929|32227|115.892889315140,33.186194447583;115.892113269010,33.186300502423|457|400|57
20170929|32228|115.892890213450,33.716757481320;115.893138505090,33.716291879644|18|14|4
20170929|32229|115.892890932090,33.716754328270;115.893139223740,33.716288726577|89|62|27
20170929|32230|115.892892459210,32.955614234084;115.892813049000,32.955532891667|71|45|26
20170929|32231|115.892897938880,32.955618702613;115.892818528670,32.955537360201|11|8|3
20170929|32232|115.892908988030,32.955463364291;115.892988488070,32.955534785114|41|16|25
20170929|32233|115.892909167690,32.955462379698;115.892988667730,32.955533800522|28|26|2
20170929|32234|115.892919588040,33.337489899441;115.892800293070,33.337087835197|203|188|15
20170929|32236|115.892939081270,33.185445488241;115.895984157290,33.184591145487|855|503|352
20170929|32239|115.892969084670,33.335191049994;115.893118293220,33.334863779824|215|166|49
20170929|32240|115.892988038920,33.716753502471;115.891617494200,33.719179664981|4|3|1
20170929|32242|115.892988488070,32.955534785114;115.893217106820,32.955748820020|41|16|25
20170929|32243|115.892988667730,32.955533800522;115.893217286480,32.955747835430|28|26|2
20170929|32244|115.892995764350,33.716753652617;115.891625219630,33.719179815122|2|0|2
20170929|32245|115.893025498260,34.106621765560;115.897053500160,34.105915071249|617|535|82
20170929|32247|115.893029001650,33.338261824358;115.892919588040,33.337489899441|203|188|15
20170929|32248|115.893048764370,33.336162069875;115.893765073180,33.336045113722|14|7|7
20170929|32249|115.893053435560,33.336172853059;115.893123144070,33.334874186129|377|318|59
20170929|32250|115.893056040650,33.336176170961;115.893125749150,33.334877504082|95|63|32
20170929|32251|115.893056040650,33.336177000436;115.893125749150,33.334878333570|372|208|164
20170929|32252|115.893056040650,33.336177528285;115.893125749150,33.334878861426|21|15|6
20170929|32253|115.893056849120,33.336178131539;115.893126557630,33.334879464690|25|25|0
20170929|32255|115.893090625410,33.353455206473;115.893327239080,33.350658955933|580|506|74
20170929|32256|115.893093230490,33.353458523711;115.893329844160,33.350662273278|95|63|32
20170929|32257|115.893093230490,33.353459353020;115.893329844160,33.350663102614|372|208|164
20170929|32258|115.893093230490,33.353459880763;115.893329844160,33.350663630374|21|15|6
20170929|32259|115.893094038970,33.353460483897;115.893330652640,33.350664233527|25|25|0
20170929|32260|115.893099338970,33.216033723978;115.893169047480,33.214255103219|60|21|39
20170929|32261|115.893109220330,33.216943861684;115.893099338970,33.216033723978|60|21|39
20170929|32263|115.893118293220,33.334863779824;115.893327598400,33.331907734952|215|166|49
20170929|32264|115.893123144070,33.334874186129;115.893332449250,33.331918141614|377|318|59
20170929|32265|115.893125749150,33.334877504082;115.893335054340,33.331921459680|95|63|32
20170929|32266|115.893125749150,33.334878333570;115.893335054340,33.331922289196|372|208|164
20170929|32267|115.893125749150,33.334878861426;115.893335054340,33.331922817070|21|15|6
20170929|32268|115.893126557630,33.334879464690;115.893335862810,33.331923420355|25|25|0
20170929|32269|115.893138505090,33.716291879644;115.895442838390,33.712102851407|18|14|4
20170929|32270|115.893139223740,33.716288726577;115.895443557030,33.712099698184|89|62|27
20170929|32271|115.893143176280,33.339204457699;115.893029001650,33.338261824358|203|188|15
20170929|32272|115.893143176280,33.339204457699;115.893053435560,33.336172853059|377|318|59
20170929|32274|115.893145781370,33.339207775484;115.893056040650,33.336176170961|95|63|32
20170929|32276|115.893145781370,33.339208604931;115.893056040650,33.336177000436|372|208|164
20170929|32277|115.893145781370,33.339209132760;115.893056040650,33.336177528285|21|15|6
20170929|32279|115.893146589840,33.339209735994;115.893056849120,33.336178131539|25|25|0
20170929|32280|115.893153057640,33.339274583597;115.893143176280,33.339204457699|580|506|74
20170929|32281|115.893155662730,33.339277901381;115.893145781370,33.339207775484|95|63|32
20170929|32282|115.893155662730,33.339278730826;115.893145781370,33.339208604931|372|208|164
20170929|32283|115.893155662730,33.339279258655;115.893145781370,33.339209132760|21|15|6
20170929|32284|115.893156471200,33.339279861889;115.893146589840,33.339209735994|25|25|0
20170929|32285|115.893167161040,33.353436735489;115.892811521890,33.356330977428|14|7|7
20170929|32286|115.893169047480,33.214255103219;115.893169137310,33.213595190446|60|21|39
20170929|32287|115.893169047480,33.353436660097;115.892813408330,33.356330902039|69|58|11
20170929|32288|115.893169137310,33.213595190446;115.893229054290,33.212306386478|60|21|39
20170929|32289|115.893169227140,33.353436660097;115.892813587990,33.356330902039|5|4|1
20170929|32290|115.893169676290,33.353437338623;115.892814037140,33.356331580542|16|12|4
20170929|32291|115.893177581380,33.186310020159;115.892660337070,33.186280787110|230|184|46
20170929|32294|115.893217106820,32.955748820020;115.894509229470,32.957221905234|41|16|25
20170929|32295|115.893217286480,32.955747835430;115.894509409130,32.957220920661|28|26|2
20170929|32296|115.893229054290,33.212306386478;115.893318884840,33.211138162424|60|21|39
20170929|32297|115.893229233950,33.339265912118;115.893441054390,33.347060541377|14|7|7
20170929|32298|115.893231120390,33.339265836714;115.893442940830,33.347060465980|69|58|11
20170929|32299|115.893231300050,33.339265836714;115.893443120490,33.347060465980|5|4|1
20170929|32300|115.893231749200,33.339266515352;115.893443569640,33.347061144556|16|12|4
20170929|32301|115.893258428880,33.218176492919;115.893109220330,33.216943861684|60|21|39
20170929|32302|115.893258788200,33.337976415784;115.893229233950,33.339265912118|14|7|7
20170929|32303|115.893260674640,33.337976340378;115.893231120390,33.339265836714|69|58|11
20170929|32304|115.893260854300,33.337976340378;115.893231300050,33.339265836714|5|4|1
20170929|32305|115.893261303450,33.337977019026;115.893231749200,33.339266515352|16|12|4
20170929|32306|115.893288432280,33.335646888520;115.893258788200,33.337976415784|14|7|7
20170929|32307|115.893290318720,33.335646813113;115.893260674640,33.337976340378|69|58|11
20170929|32308|115.893290498380,33.335646813113;115.893260854300,33.337976340378|5|4|1
20170929|32309|115.893290947540,33.335647491779;115.893261303450,33.337977019026|16|12|4
20170929|32310|115.893318884840,33.211138162424;115.893648832450,33.206644619722|60|21|39
20170929|32311|115.893327239080,33.350658955933;115.893364788250,33.347069136675|580|506|74
20170929|32312|115.893327598400,33.331907734952;115.893427310310,33.330839688022|215|166|49
20170929|32313|115.893329844160,33.350662273278;115.893367393340,33.347072454159|95|63|32
20170929|32314|115.893329844160,33.350663102614;115.893367393340,33.347073283529|372|208|164
20170929|32315|115.893329844160,33.350663630374;115.893367393340,33.347073811311|21|15|6
20170929|32316|115.893330652640,33.350664233527;115.893368201810,33.347074414490|25|25|0
20170929|32317|115.893332449250,33.331918141614;115.893432161160,33.330850094813|377|318|59
20170929|32318|115.893335054340,33.331921459680;115.893434766250,33.330853412920|95|63|32
20170929|32319|115.893335054340,33.331922289196;115.893434766250,33.330854242446|372|208|164
20170929|32320|115.893335054340,33.331922817070;115.893434766250,33.330854770327|21|15|6
20170929|32321|115.893335862810,33.331923420355;115.893435574720,33.330855373619|25|25|0
20170929|32322|115.893346822140,32.836659941708;115.891803982430,32.837582081939|66|44|22
20170929|32323|115.893348079770,33.335358002548;115.893288432280,33.335646888520|14|7|7
20170929|32327|115.893360206890,33.332558148921;115.893290318720,33.335646813113|69|58|11
20170929|32328|115.893360386550,33.332558148921;115.893290498380,33.335646813113|5|4|1
20170929|32329|115.893360835700,33.332558827612;115.893290947540,33.335647491779|16|12|4
20170929|32331|115.893364788250,33.347069136675;115.893153057640,33.339274583597|580|506|74
20170929|32332|115.893367393340,33.347072454159;115.893155662730,33.339277901381|95|63|32
20170929|32333|115.893367393340,33.347073283529;115.893155662730,33.339278730826|372|208|164
20170929|32334|115.893367393340,33.347073811311;115.893155662730,33.339279258655|21|15|6
20170929|32335|115.893367932320,33.219138407309;115.893258428880,33.218176492919|60|21|39
20170929|32336|115.893368201810,33.347074414490;115.893156471200,33.339279861889|25|25|0
20170929|32337|115.893377813680,33.219198512446;115.893367932320,33.219138407309|60|21|39
20170929|32338|115.893377813680,33.335218573811;115.893348079770,33.335358002548|14|7|7
20170929|32339|115.893403774710,33.350660463817;115.893167161040,33.353436735489|14|7|7
20170929|32340|115.893405661150,33.350660388423;115.893169047480,33.353436660097|69|58|11
20170929|32341|115.893405840810,33.350660388423;115.893169227140,33.353436660097|5|4|1
20170929|32342|115.893406289960,33.350661066971;115.893169676290,33.353437338623|16|12|4
20170929|32343|115.893422010310,33.348300366593;115.893403774710,33.350660463817|14|7|7
20170929|32344|115.893423896750,33.348300291196;115.893405661150,33.350660388423|69|58|11
20170929|32345|115.893424076410,33.348300291196;115.893405840810,33.350660388423|5|4|1
20170929|32346|115.893424525570,33.348300969763;115.893406289960,33.350661066971|16|12|4
20170929|32347|115.893427310310,33.330839688022;115.893487137460,33.330260902567|215|166|49
20170929|32348|115.893429915400,33.331649453262;115.893360206890,33.332558148921|69|58|11
20170929|32350|115.893430095060,33.331649453262;115.893360386550,33.332558148921|5|4|1
20170929|32352|115.893430544210,33.331650131959;115.893360835700,33.332558827612|16|12|4
20170929|32354|115.893432161160,33.330850094813;115.893491988310,33.330271309428|377|318|59
20170929|32355|115.893434766250,33.330853412920;115.893494593400,33.330274627557|95|63|32
20170929|32356|115.893434766250,33.330854242446;115.893494593400,33.330275457089|372|208|164
20170929|32357|115.893434766250,33.330854770327;115.893494593400,33.330275984974|21|15|6
20170929|32358|115.893435574720,33.330855373619;115.893495401870,33.330276588270|25|25|0
20170929|32359|115.893441054390,33.347060541377;115.893422010310,33.348300366593|14|7|7
20170929|32360|115.893442940830,33.347060465980;115.893423896750,33.348300291196|69|58|11
20170929|32361|115.893443120490,33.347060465980;115.893424076410,33.348300291196|5|4|1
20170929|32362|115.893443569640,33.347061144556;115.893424525570,33.348300969763|16|12|4
20170929|32366|115.893477345930,33.220130287756;115.893377813680,33.219198512446|60|21|39
20170929|32367|115.893487137460,33.330260902567;115.893885985110,33.327678454087|215|166|49
20170929|32368|115.893491988310,33.330271309428;115.893890835960,33.327688861259|377|318|59
20170929|32369|115.893494593400,33.330274627557;115.893893441040,33.327692179488|95|63|32
20170929|32370|115.893494593400,33.330275457089;115.893893441040,33.327693009045|372|208|164
20170929|32371|115.893494593400,33.330275984974;115.893893441040,33.327693536945|21|15|6
20170929|32372|115.893495401870,33.330276588270;115.893894249520,33.327694140259|25|25|0
20170929|32374|115.893516152730,33.186015800783;115.892889315140,33.186194447583|457|400|57
20170929|32375|115.893526932390,33.335011277778;115.893377813680,33.335218573811|14|7|7
20170929|32376|115.893569422240,33.330272063548;115.893429915400,33.331649453262|69|58|11
20170929|32377|115.893569601910,33.330272063548;115.893430095060,33.331649453262|5|4|1
20170929|32378|115.893570051060,33.330272742256;115.893430544210,33.331650131959|16|12|4
20170929|32381|115.893603827350,33.228077908865;115.894743417720,33.227763823290|60|21|39
20170929|32382|115.893625117190,33.186357986509;115.893177581380,33.186310020159|230|184|46
20170929|32383|115.893645329060,32.836485356623;115.893346822140,32.836659941708|66|44|22
20170929|32384|115.893648832450,33.206644619722;115.893748813850,33.205686644812|60|21|39
20170929|32385|115.893664642630,32.792903939653;115.898181322730,32.792866455790|94|81|13
20170929|32386|115.893664912120,32.792906595392;115.898181592220,32.792869111530|67|34|33
20170929|32387|115.893664912120,32.792964414597;115.892709833700,32.792957282046|287|213|74
20170929|32388|115.893665181610,32.792896200071;115.898181861720,32.792858716205|324|261|63
20170929|32389|115.893665181610,32.792964793988;115.892710103190,32.792957661437|241|226|15
20170929|32390|115.893665451100,32.792894682506;115.898182131210,32.792857198639|354|341|13
20170929|32391|115.893665630760,32.792965173379;115.892710552350,32.792958040828|85|66|19
20170929|32392|115.893666349410,32.792964945744;115.892711270990,32.792957813194|119|93|26
20170929|32394|115.893724559610,30.819694661030;115.892689621830,30.819526104675|35|23|12
20170929|32397|115.893737225710,32.956539214737;115.892892459210,32.955614234084|71|45|26
20170929|32398|115.893742705380,32.956543683219;115.892897938880,32.955618702613|11|8|3
20170929|32400|115.893745669790,33.334875241841;115.893526932390,33.335011277778|14|7|7
20170929|32401|115.893748813850,33.205686644812;115.894257254770,33.203706242629|60|21|39
20170929|32403|115.893765073180,33.336045113722;115.894342054810,33.335775684148|14|7|7
20170929|32406|115.893804149470,30.819357470489;115.895097889070,30.819291102194|35|23|12
20170929|32407|115.893854813900,33.185042263682;115.894959819510,33.184322603653|358|288|70
20170929|32409|115.893885985110,33.327678454087;115.893985786850,33.327020386442|215|166|49
20170929|32410|115.893886344430,33.224057980559;115.893477345930,33.220130287756|60|21|39
20170929|32411|115.893890835960,33.327688861259;115.893990637700,33.327030793693|377|318|59
20170929|32412|115.893893441040,33.327692179488;115.893993242780,33.327034111947|95|63|32
20170929|32413|115.893893441040,33.327693009045;115.893993242780,33.327034941510|372|208|164
20170929|32414|115.893893441040,33.327693536945;115.893993242780,33.327035469414|21|15|6
20170929|32415|115.893894249520,33.327694140259;115.893994051260,33.327036072733|25|25|0
20170929|32418|115.893924612240,33.334838518134;115.893745669790,33.334875241841|14|7|7
